IdP,x,y,h2g,energy,id,time,breakage,damage
2.000000,323160.629344,4661261.085239,6.338549,259.366699,2059,35.367500,0.000000
2.000000,323160.652945,4661260.986546,6.344958,261.871890,2059,35.377500,0.000000
2.000000,323160.676545,4661260.887854,6.298098,264.404028,2059,35.387500,0.000000
2.000000,323160.700146,4661260.789161,6.250501,266.963111,2059,35.397500,0.000000
2.000000,323160.723747,4661260.690468,6.202167,269.549140,2059,35.407500,0.000000
2.000000,323160.747348,4661260.591775,6.153097,272.162116,2059,35.417500,0.000000
2.000000,323160.770949,4661260.493083,6.103291,274.802037,2059,35.427500,0.000000
2.000000,323160.794550,4661260.394390,6.052748,277.468905,2059,35.437500,0.000000
2.000000,323160.818151,4661260.295697,6.001469,280.162719,2059,35.447500,0.000000
2.000000,323160.841751,4661260.197004,5.949453,282.883479,2059,35.457500,0.000000
2.000000,323160.865352,4661260.098312,5.896700,285.631185,2059,35.467500,0.000000
2.000000,323160.888953,4661259.999619,5.843212,288.405837,2059,35.477500,0.000000
2.000000,323160.912554,4661259.900926,5.788986,291.207435,2059,35.487500,0.000000
2.000000,323160.936155,4661259.802233,5.734024,294.035979,2059,35.497500,0.000000
2.000000,323160.959756,4661259.703541,5.678326,296.891470,2059,35.507500,0.000000
2.000000,323160.983357,4661259.604848,5.621892,299.773906,2059,35.517500,0.000000
2.000000,323161.006958,4661259.506155,5.564408,302.683289,2059,35.527500,0.000000
2.000000,323161.030558,4661259.407463,5.505353,305.619618,2059,35.537500,0.000000
2.000000,323161.054159,4661259.308770,5.445420,308.582893,2059,35.547500,0.000000
2.000000,323161.077760,4661259.210077,5.384612,311.573114,2059,35.557500,0.000000
2.000000,323161.101361,4661259.111384,5.322928,314.590281,2059,35.567500,0.000000
2.000000,323161.124962,4661259.012692,5.260367,317.634394,2059,35.577500,0.000000
2.000000,323161.148563,4661258.913999,5.173839,320.705453,2059,35.587500,0.000000
2.000000,323161.172164,4661258.815306,5.083070,323.803459,2059,35.597500,0.000000
2.000000,323161.195765,4661258.716613,4.991471,326.928410,2059,35.607500,0.000000
2.000000,323143.792622,4661251.966263,1.027255,61.067432,2059,38.995000,0.000000
2.000000,323144.030428,4661252.558221,0.536577,107.691709,2059,35.174375,0.000000
2.000000,323134.742286,4661247.980610,4.492491,394.025145,2059,34.761250,0.000000
2.000000,323142.158284,4661251.957493,4.135906,605.861956,2059,26.058125,0.000000
2.000000,323142.538056,4661251.995786,0.922224,11.532071,2059,38.684375,0.000000
2.000000,323142.832061,4661251.948016,1.583393,110.368302,2059,23.512500,0.000000
2.000000,323144.030577,4661252.970281,0.399130,24.094823,2059,32.579375,0.000000
2.000000,323141.396444,4661251.995245,0.410102,27.061184,2059,32.723125,0.000000
2.000000,323140.584544,4661251.974652,1.348664,164.086391,2059,43.691250,0.000000
2.000000,323150.696765,4661255.962634,1.863801,40.151382,2059,46.550625,0.000000
2.000000,323142.306639,4661251.987079,1.471247,141.904134,2059,38.890000,0.000000
2.000000,323143.136788,4661251.953250,1.531782,124.561351,2059,39.733125,0.000000
2.000000,323142.418578,4661251.967033,2.341367,82.736904,2059,38.981250,0.000000
2.000000,323144.041242,4661253.638039,1.314015,63.514785,2060,35.780000,0.000000
2.000000,323144.042917,4661251.963619,1.580985,178.063254,2060,40.491250,0.000000
2.000000,323139.133792,4661249.949521,1.758693,427.932479,2060,27.400625,0.000000
2.000000,323136.011701,4661248.378573,2.129459,122.026968,2060,22.962500,0.000000
2.000000,323143.943488,4661251.985121,0.959911,77.910520,2060,25.932500,0.000000
2.000000,323156.021480,4661258.024904,0.480956,101.468819,2060,29.000000,0.000000
2.000000,323148.510210,4661255.995488,0.233142,546.984419,2060,30.440000,0.000000
2.000000,323146.152711,4661253.940376,1.019006,793.390272,2060,26.320000,0.000000
2.000000,323145.030784,4661253.984876,1.074938,53.874835,2060,35.531250,0.000000
2.000000,323149.035945,4661255.957646,5.075460,385.092266,2060,22.256875,0.000000
2.000000,323149.047277,4661255.853625,4.973767,388.640252,2060,22.266875,0.000000
2.000000,323157.343746,4661259.884837,1.414629,258.356293,2060,34.630625,0.000000
2.000000,323145.661265,4661253.975645,0.521001,140.595799,2060,40.460625,0.000000
2.000000,323143.138178,4661251.911634,2.970050,468.321651,2060,31.402500,0.000000
2.000000,323142.996265,4661251.985296,1.494332,461.578319,2060,34.028750,0.000000
2.000000,323114.462820,4661243.933385,0.603111,384.189575,2061,35.230000,0.000000
2.000000,323145.505387,4661253.986518,3.206451,94.627707,2061,41.464375,0.000000
2.000000,323146.147678,4661253.994645,0.040219,19.749280,2061,45.335000,0.000000
2.000000,323140.469605,4661251.897707,5.082319,529.736616,2061,30.335000,0.000000
2.000000,323140.474838,4661251.793285,4.952321,534.255766,2061,30.345000,0.000000
2.000000,323144.014986,4661252.949825,0.172289,29.503577,2061,37.536250,0.000000
2.000000,323143.229419,4661251.972974,1.318879,539.824825,2061,28.624375,0.000000
2.000000,323141.677829,4661251.994488,0.057544,3.620558,2061,36.441875,0.000000
2.000000,323140.058265,4661251.952770,3.045880,389.942549,2061,40.902500,0.000000
2.000000,323145.153461,4661253.960813,0.347943,58.487356,2061,40.950625,0.000000
2.000000,323127.997527,4661245.967735,3.471731,526.380467,2061,40.555000,0.000000
2.000000,323151.135846,4661255.978634,1.416196,154.052863,2061,35.043125,0.000000
2.000000,323142.092136,4661251.929615,2.471453,133.499828,2061,35.781875,0.000000
2.000000,323117.666750,4661243.954101,0.776931,150.264654,2061,38.324375,0.000000
2.000000,323149.979822,4661255.988539,0.539419,44.827965,2061,36.610000,0.000000
2.000000,323144.011802,4661252.309095,1.102574,87.989901,2061,34.922500,0.000000
2.000000,323141.591372,4661251.934968,2.404295,264.082234,2061,26.826250,0.000000
2.000000,323136.352651,4661249.979810,4.979391,249.205903,2061,29.530000,0.000000
2.000000,323148.003565,4661255.843236,0.317493,42.590423,2062,31.192500,0.000000
2.000000,323121.150806,4661245.960795,1.567153,63.831589,2062,38.472500,0.000000
2.000000,323143.704326,4661251.989153,1.133923,14.796936,2062,33.990625,0.000000
2.000000,323155.703464,4661257.978304,2.299581,184.776919,2062,39.275000,0.000000
2.000000,323144.041394,4661252.278952,1.357870,210.102583,2062,33.776875,0.000000
2.000000,323144.015432,4661253.060160,1.348166,168.206865,2062,30.542500,0.000000
2.000000,323152.014710,4661256.995726,2.238309,82.247602,2062,35.705625,0.000000
2.000000,323140.943628,4661251.999298,1.464060,83.283120,2062,39.300000,0.000000
2.000000,323110.008547,4661243.721805,0.937644,6.636518,2076,34.075000,0.000000
2.000000,323110.852303,4661243.995122,1.068770,33.765230,2076,38.853750,0.000000
2.000000,323106.790813,4661241.993894,5.390253,286.240025,2076,32.435625,0.000000
2.000000,323106.812137,4661241.901316,5.323398,289.188896,2076,32.445625,0.000000
2.000000,323106.833461,4661241.808738,5.256124,292.164713,2076,32.455625,0.000000
2.000000,323106.854785,4661241.716161,5.188432,295.167476,2076,32.465625,0.000000
2.000000,323106.876109,4661241.623583,5.120321,298.197185,2076,32.475625,0.000000
2.000000,323106.897433,4661241.531005,5.051792,301.253841,2076,32.485625,0.000000
2.000000,323106.918758,4661241.438428,4.982845,304.337442,2076,32.495625,0.000000
2.000000,323111.099010,4661243.960473,5.191320,218.509789,2076,29.311875,0.000000
2.000000,323111.152500,4661243.875714,5.164374,220.571906,2076,29.321875,0.000000
2.000000,323111.205990,4661243.790956,5.136583,222.660969,2076,29.331875,0.000000
2.000000,323111.259481,4661243.706197,5.107947,224.776978,2076,29.341875,0.000000
2.000000,323111.312971,4661243.621439,5.078466,226.919933,2076,29.351875,0.000000
2.000000,323111.366461,4661243.536680,5.048139,229.089834,2076,29.361875,0.000000
2.000000,323111.419952,4661243.451921,5.016968,231.286681,2076,29.371875,0.000000
2.000000,323111.473442,4661243.367163,4.984952,233.510475,2076,29.381875,0.000000
2.000000,323102.216351,4661241.986481,0.073238,10.981246,2076,38.696250,0.000000
2.000000,323105.056941,4661241.985379,1.180687,64.286787,2076,35.898125,0.000000
2.000000,323121.478497,4661245.971500,6.780352,291.217558,2076,33.673125,0.000000
2.000000,323121.489310,4661245.872064,6.723557,294.085154,2076,33.683125,0.000000
2.000000,323121.500123,4661245.772627,6.665727,296.979695,2076,33.693125,0.000000
2.000000,323121.510936,4661245.673191,6.606862,299.901183,2076,33.703125,0.000000
2.000000,323121.521749,4661245.573754,6.546963,302.849617,2076,33.713125,0.000000
2.000000,323121.532562,4661245.474317,6.486029,305.824997,2076,33.723125,0.000000
2.000000,323121.543375,4661245.374881,6.424060,308.827323,2076,33.733125,0.000000
2.000000,323121.554188,4661245.275444,6.361056,311.856595,2076,33.743125,0.000000
2.000000,323121.565001,4661245.176008,6.297017,314.912814,2076,33.753125,0.000000
2.000000,323121.575814,4661245.076571,6.231944,317.995978,2076,33.763125,0.000000
2.000000,323121.586627,4661244.977135,6.163162,321.106088,2076,33.773125,0.000000
2.000000,323121.597440,4661244.877698,6.084286,324.243145,2076,33.783125,0.000000
2.000000,323121.608253,4661244.778261,6.004204,327.407148,2076,33.793125,0.000000
2.000000,323121.619066,4661244.678825,5.922915,330.598097,2076,33.803125,0.000000
2.000000,323121.629879,4661244.579388,5.840418,333.815992,2076,33.813125,0.000000
2.000000,323121.640692,4661244.479952,5.756716,337.060833,2076,33.823125,0.000000
2.000000,323121.651505,4661244.380515,5.671806,340.332620,2076,33.833125,0.000000
2.000000,323121.662318,4661244.281079,5.585689,343.631353,2076,33.843125,0.000000
2.000000,323121.673130,4661244.181642,5.498366,346.957033,2076,33.853125,0.000000
2.000000,323121.683943,4661244.082205,5.409836,350.309658,2076,33.863125,0.000000
2.000000,323121.694756,4661243.982769,5.320099,353.689230,2076,33.873125,0.000000
2.000000,323121.705569,4661243.883332,5.229156,357.095748,2076,33.883125,0.000000
2.000000,323121.716382,4661243.783896,5.137005,360.529211,2076,33.893125,0.000000
2.000000,323121.727195,4661243.684459,5.043648,363.989621,2076,33.903125,0.000000
